ID,INCOME_LEVEL,SEX,AGE,TOWN,OCCUPATION,HEIGHT,1SIBLING,2HOME,3EDUC,4TRAVEL,5CREDIT,6CR SUM,7CARD,8PASTIME,9CHANGES,10DAILY TRAVEL,11TRAVEL MODE,12CONSCIOUS,13ACCOUNTS,14SUM,15MOBILE,16MOBTIME,17CAR,18INTERNET,19SPORT,20VEGAN,21CIVIL,22POLIT,23ILL,24MEDICINE,25DOCTOR,26COVID,27ADVERT,28CULTURE,29FOOD,30CHILDREN,31ROOMS,32VALUABLES,33CLOTHS,34JEWELS,35SMOKE,36ALCOHOL,37MUSIC,38FACE,39TWITTER,40ONLINE1,41ONLINE2,42TV,43REFURB,44MOVE,45TRAVDEST
27701,l1,male,44.31901246958573,Nagybajcs,Szakorvos ,160.91622203077097,0,0,2,0,1,1,0,1,2,2.003193039,1,0,0,32723.842808733985,1,1,1,0,1,1,0,0,1,0,1,1,0,4,2,0,1,4054.152362172998,2,1,1,3,2,0,0,2,0,1,0,0,2
42141,l1,male,41.49817239829381,Nagykanizsa,asztalos ,167.0911902887306,4,0,3,1,1,1,1,3,2,0.950190733,0,0,0,152309.5350778165,1,1,0,1,1,1,0,1,1,0,1,1,0,3,0,0,0,-24.41806179,3,2,1,2,2,1,1,2,2,0,1,1,1
45080,l1,male,66.49322197504367,Budakeszi,Lakatos ,168.79810619848152,0,0,3,1,1,1,0,1,3,0.003524737,0,0,0,96200.90878,1,0,0,0,0,0,0,1,1,1,1,1,0,4,0,3,4,569.3308674256956,2,3,1,1,2,0,0,1,0,1,0,0,4
16638,l1,female,64.67134458920174,Budakeszi,Szakorvos ,183.3005413641992,1,0,3,1,1,2,1,1,3,2.9432307534039754,1,0,0,78014.66171789184,0,0,0,1,1,1,0,1,1,0,3,1,0,3,4,2,4,11136.173076427722,2,3,1,2,2,0,0,2,0,1,1,1,3
20424,l1,male,35.08469537031359,Nagykanizsa,Lakatos ,163.09082453279763,0,2,4,1,1,1,1,2,3,1.986633836215386,1,0,1,260891.5485553472,1,1,1,0,1,0,0,1,1,0,1,1,0,1,2,0,0,78.31291061958635,3,1,1,2,0,0,0,1,0,0,1,0,1
88702,l0,male,57.47808887385894,Nagybajcs,asztalos ,155.40685613122787,4,0,3,1,1,1,1,1,2,1.980923718104601,1,0,1,442066.41459458775,0,0,1,0,1,1,1,1,1,0,5,1,0,1,0,0,0,-63.67358461,2,0,1,3,2,0,0,1,0,0,0,0,1
149,l1,male,51.86880664461263,Budakeszi,Szakorvos ,162.40445734992744,4,1,3,0,1,1,1,1,0,6.997421119533731,4,1,1,16634290.663269594,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,2,493.48872086358153,3,1,1,1,2,1,1,1,0,1,1,1,1
1761,l1,male,26.455169800408623,Nagykanizsa,asztalos ,166.4574049741569,4,2,4,1,1,1,1,1,3,1.973552776525436,1,0,0,261374.37095527543,1,1,1,0,0,1,1,1,1,0,1,0,0,1,2,1,3,-25.45367309,2,3,1,1,1,1,0,1,0,1,1,1,1
63120,l0,male,31.45547151274319,Budakeszi,asztalos ,172.7868247864768,4,2,3,0,1,1,1,2,2,2.959546004761847,1,0,1,277782.8317126858,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,3,4,32.52056310407414,1,0,1,1,1,0,0,1,0,0,1,0,3
69161,l1,female,64.10190881070343,Budakeszi,Szakorvos ,155.51821022434635,4,0,3,1,1,1,1,4,2,1.9964823011329549,1,0,0,6839.689580974955,1,0,0,0,1,0,1,1,0,0,5,1,0,1,2,0,3,501.9713518462866,2,1,1,2,1,0,0,1,0,0,1,0,1
64883,l1,female,43.47671445158748,Budakeszi,Szakorvos ,166.89618593627785,3,0,4,1,1,1,1,1,2,2.0402621915437087,1,0,1,463370.3394756351,1,0,0,0,1,0,1,0,1,0,1,3,0,3,2,0,4,191.98106672412283,2,1,1,1,2,0,0,1,0,1,0,1,3
2495,l0,male,44.41871124107045,Budakeszi,asztalos ,151.59426956414555,3,2,3,1,1,1,1,4,2,-0.014461402,0,0,1,725373.9864809349,1,0,0,0,1,1,1,1,1,1,1,1,0,4,0,0,1,244.11365363538656,3,0,1,1,2,1,0,2,1,0,1,1,3
80296,l1,male,63.95407984992448,Nagykanizsa,Szakorvos ,187.2329126,4,0,2,1,1,2,1,1,0,2.947047445098771,1,0,0,83958.94332905428,1,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0,0,464.62747619774353,2,1,0,0,1,1,1,1,2,1,1,1,2
19447,l0,male,54.74538378860581,Budakeszi,asztalos ,169.70750946011512,3,0,1,1,1,1,1,1,2,3.008656703535036,1,0,1,296813.05449067295,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,412.7335293570703,1,0,0,1,1,1,1,0,0,0,0,0,1
41331,l0,male,61.449476584604426,Nagykanizsa,Lakatos ,160.93094487225648,0,0,4,0,1,1,1,2,3,3.027853554786792,4,0,1,414006.8571473559,1,0,0,0,1,0,0,1,1,0,1,1,0,4,2,0,1,588.4096062423791,2,0,1,1,0,0,0,1,1,1,0,0,2
14888,l1,male,61.36372857110752,Nagykanizsa,Lakatos ,169.63110557558355,0,0,4,1,1,1,1,9,2,1.9864904302004296,1,0,0,-42586.01337,1,1,0,0,1,1,0,1,1,1,0,1,0,1,2,0,0,-24.13351885,2,2,1,2,2,1,0,0,0,1,1,1,1
88636,l1,male,36.08955931666012,Budakeszi,Lakatos ,178.01272092105097,4,0,3,1,1,2,1,1,2,-0.019228667,0,0,0,71220.87504,1,0,0,0,0,0,0,1,1,1,0,1,0,4,2,0,0,74.66009602,1,1,1,0,1,1,0,0,0,0,1,1,3
94892,l1,female,48.87377392988593,Budakeszi,Szakorvos ,179.9782525607063,3,0,4,1,1,2,1,3,2,1.982007637520762,1,0,0,41602.66297523744,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,301.78940066368085,2,3,1,1,0,0,0,1,1,1,1,1,1
92731,l1,male,51.59213044707519,Nagykanizsa,Lakatos ,162.21475696645078,0,0,2,1,1,1,1,2,2,-0.012189182,0,0,0,42986.28249288693,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,4,6821.631158498598,1,2,1,2,1,0,0,1,2,1,1,0,3
29130,l0,male,60.04731328751077,Budakeszi,Lakatos ,167.23075869844854,3,0,3,1,1,1,1,2,2,2.987077151693606,1,0,0,-46171.00682,1,0,0,1,1,0,0,1,1,1,1,1,0,1,2,0,0,156.56566847255456,1,0,1,3,2,1,0,1,0,1,1,0,0
79022,l0,female,25.895566834355936,Nagykanizsa,asztalos ,173.43424275953998,4,0,0,1,1,1,1,2,0,1.024415866431746,1,0,0,-60967.34823,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,266.9439994110752,2,3,1,2,1,1,0,2,2,1,0,0,1
84936,l0,female,57.48813761768045,Budakeszi,asztalos ,169.50211528253783,0,0,4,1,1,1,1,2,3,5.019279280269276,4,0,0,61047.73422117319,1,0,0,1,0,0,1,0,1,0,4,1,0,4,2,1,3,382.9486338,2,1,1,0,2,0,0,1,2,0,0,0,3
16821,l1,female,53.88092748190409,Budakeszi,Szakorvos ,187.2738364836164,0,0,4,1,1,1,1,0,3,5.045748111339289,4,0,0,130749.20771648268,0,0,0,0,1,0,0,1,1,1,3,2,0,1,2,0,4,693.9822181,2,1,1,1,0,0,0,0,0,0,0,0,3
36733,l0,male,42.23233878782538,Nagykanizsa,asztalos ,161.43725641680925,0,0,3,1,1,1,1,2,2,0.9568850673137884,0,0,1,31888.24443775388,1,0,0,1,1,0,1,1,1,0,5,1,0,1,0,0,3,569.9812037974982,2,1,1,2,2,1,1,2,2,1,0,0,3
15602,l1,male,52.20415818387067,Budakeszi,asztalos ,188.7777971838204,0,1,3,1,1,2,1,1,1,10.09526521693495,4,0,0,379809.9170473797,1,0,0,0,1,0,0,1,1,0,0,2,0,4,1,0,0,91.93154334443388,2,0,1,1,1,1,1,1,2,1,1,1,0
28533,l0,male,53.15068291909561,Nagybajcs,Lakatos ,164.46795177468923,1,0,3,1,1,1,0,2,2,-0.009530595,0,1,0,61232.04992587037,0,0,0,0,1,0,0,0,1,1,5,2,0,1,3,0,0,382.2806610560043,1,1,1,1,2,0,1,1,0,1,1,0,4
69769,l0,male,27.85910362552911,Nagykanizsa,asztalos ,181.02667511884476,4,0,0,0,1,1,1,1,2,3.0286789384734054,1,0,0,-4547.742276,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,1,3,323.2513736113075,2,0,1,1,1,0,0,1,2,1,0,0,1
11405,l1,female,30.61348562544695,Nagykanizsa,Szakorvos ,187.11393312773524,4,0,4,1,1,1,1,1,2,3.0429535345346577,1,0,1,505664.1919138748,1,0,1,1,1,0,0,1,1,0,5,1,0,1,0,0,0,376.1749476767584,2,1,1,3,2,1,0,0,0,1,1,0,3
96852,l1,female,30.017372407008832,Budakeszi,Lakatos ,176.9778840785876,0,0,4,1,1,2,1,1,2,4.945669976113904,0,0,0,86958.98109170767,0,0,1,0,1,0,0,1,1,0,0,1,0,1,2,0,0,401.5996689424716,2,1,1,1,2,0,1,1,1,0,1,1,1
16130,l1,male,28.52630243760433,Nagykanizsa,Lakatos ,163.53018994340977,3,0,3,1,1,2,1,1,3,5.041459482987761,4,0,1,109286.7371069309,1,0,0,0,1,0,0,1,1,0,1,1,0,3,1,1,4,29450.14974700637,2,1,1,3,1,0,0,1,0,1,1,1,3
19792,l1,male,37.19107090817162,Budakeszi,Szakorvos ,161.24831059008724,4,0,3,0,1,1,1,1,2,0.967307924,4,0,1,339516.8176771462,1,0,1,1,1,1,0,1,0,0,1,1,0,1,2,3,3,793.7017362054263,1,0,1,1,2,1,1,2,0,1,1,0,1
89577,l1,female,56.60273843890296,Nagykanizsa,Lakatos ,186.9204101382154,3,0,3,1,1,1,1,1,2,0.061187007,0,0,0,39418.13731382522,1,0,0,1,0,1,0,1,1,1,1,1,0,1,2,0,0,-20.29913733,2,2,0,1,1,1,1,2,2,0,1,1,1
40163,l1,male,48.75972025447405,Nagykanizsa,asztalos ,177.18531259404375,3,0,3,1,1,1,1,1,3,2.959823039339652,1,0,0,333562.9830102214,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,183.10515710455385,3,3,1,1,0,1,1,1,2,0,1,1,0
31776,l1,male,26.53989147335457,Nagybajcs,Szakorvos ,162.50189298368173,4,0,3,1,1,1,0,2,2,1.016090349467973,0,0,0,105114.1589857634,1,0,0,1,1,0,0,1,1,1,5,3,0,4,0,0,3,-99.79856993,1,3,1,2,2,1,1,2,2,1,1,1,3
25330,l0,male,35.81061198819833,Nagybajcs,asztalos ,170.43657230312937,0,0,3,0,0,1,1,0,0,4.909283736743537,4,0,1,164417.7138143258,1,0,1,0,1,0,0,1,1,0,1,1,0,3,2,4,4,838.8731524,2,1,1,0,2,1,1,1,0,1,1,0,4
79156,l1,male,56.46675127987923,Nagykanizsa,Lakatos ,167.06028850322068,3,0,3,1,1,1,1,1,2,-0.018420896,1,0,0,244812.35752723253,1,0,1,0,1,1,0,0,1,0,5,1,1,1,0,0,0,97.19123266817806,2,0,1,2,1,1,1,0,0,0,1,1,3
51685,l0,female,28.65486228849541,Nagykanizsa,Lakatos ,186.2856094733812,0,1,4,1,1,1,0,1,2,-0.030156075,0,0,0,145363.3899222844,0,0,0,0,1,0,1,1,0,0,5,1,0,4,0,0,0,4162.456434608238,1,1,1,3,2,0,0,1,0,0,0,0,1
75498,l1,male,37.98814750042664,Nagykanizsa,asztalos ,170.90887232010925,4,0,1,1,1,1,1,3,0,-0.006025044,0,0,0,424308.2306191882,1,0,1,1,0,0,0,1,0,0,4,2,1,4,1,1,3,40.86780430689137,3,3,1,2,1,0,1,1,0,0,1,1,1
4727,l1,male,39.86594349307904,Budakeszi,Szakorvos ,163.3613344352369,0,0,2,0,1,1,1,2,0,2.003123770178443,1,0,0,303178.09196275007,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,3,4,-175.9773542,1,0,1,2,2,1,1,1,2,1,0,0,1
85198,l0,male,39.08142328410656,Nagykanizsa,asztalos ,168.59777709434815,0,0,3,1,1,1,1,1,0,2.9582022068780187,4,0,0,-11711.83877,1,1,0,1,1,0,0,0,0,0,4,1,0,4,2,0,4,461.3425494572354,2,0,1,2,0,1,1,2,1,1,0,0,1
35795,l1,male,44.88909268,Nagykanizsa,Lakatos ,163.63151156892738,4,0,3,1,1,1,1,1,2,1.9957551281793195,0,0,1,77812.42049,1,0,0,0,1,0,0,1,1,0,1,2,0,3,2,1,2,500.4260632646421,3,1,1,1,2,0,0,0,0,1,1,1,1
12256,l1,male,34.52477208,Nagykanizsa,Szakorvos ,164.73130939392283,3,0,3,1,1,2,0,1,2,2.001929862065228,1,0,0,374223.9300844311,1,0,1,1,1,0,0,1,0,0,4,1,0,4,2,0,4,193.0700194399281,1,1,0,1,1,0,0,2,2,1,0,0,3
35718,l1,male,63.29814022875723,Budakeszi,Lakatos ,166.4080316023578,0,2,4,1,1,1,1,3,3,4.977657530930495,4,0,0,39705.5616,1,1,0,0,0,1,0,1,0,0,5,1,0,1,0,0,1,398.2689972450265,2,3,1,1,2,0,0,1,0,1,1,1,1
70551,l1,male,52.565075870135466,Nagykanizsa,Lakatos ,165.34242939268393,0,0,4,1,1,1,1,2,0,1.9880316445982888,1,0,0,16885.74877587781,0,0,0,0,1,1,1,1,0,1,1,1,0,1,2,0,3,539.9221128065185,1,0,1,1,2,0,0,1,0,1,1,0,1
54374,l1,male,45.02448080480279,Budakeszi,Szakorvos ,185.6561845479221,4,0,3,1,1,1,1,1,2,6.199651274818918,0,0,0,54250.10197106609,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2,0,0,267.05767197212657,2,0,1,1,2,0,1,2,2,1,1,0,2
39691,l1,male,44.9974588,Nagykanizsa,Lakatos ,183.76475310978543,3,2,4,1,1,1,1,1,2,10.506491934467403,0,0,1,392200.0917409495,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,249.87307638160271,0,1,1,1,0,0,0,2,1,0,1,1,3
93702,l0,male,65.25432029541153,Nagykanizsa,Szakorvos ,188.7482531535261,4,0,4,1,1,2,1,1,3,-0.024248161,0,0,1,88176.89256004186,1,0,0,0,0,0,0,1,1,1,0,2,0,4,2,2,4,7406.567305771017,2,0,0,3,0,1,1,1,2,1,1,1,1
73691,l1,male,55.300989198779085,Budakeszi,Szakorvos ,181.1486247515851,3,0,4,1,1,1,1,5,2,1.979878811187488,1,0,1,119750.39760582408,1,1,1,1,1,1,0,0,0,0,5,1,0,0,0,0,0,127.28996818034037,2,1,1,3,2,1,1,2,2,0,1,0,2
98070,l1,female,68.46126636752982,Budakeszi,Szakorvos ,169.58097992323457,4,0,4,1,1,1,1,3,2,10.087557937615337,1,0,1,177665.56167906924,1,0,0,0,1,0,1,1,0,0,1,2,0,1,2,0,1,312.06938291952457,2,0,1,3,3,0,0,2,1,0,1,1,1
575,l1,female,41.01842478337024,Nagybajcs,Lakatos ,175.97944058616312,3,0,4,0,1,1,1,2,2,1.9826301177658157,1,0,1,91258.15963,0,0,0,0,0,1,0,1,0,0,1,1,0,1,2,0,3,-49.12047151,3,3,1,1,2,1,0,1,0,1,0,0,1
84610,l0,male,39.42570105210897,Nagybajcs,Szakorvos ,165.11015103483567,1,0,2,1,1,2,1,1,2,10.154258135041818,4,0,0,118200.14033932364,1,0,0,0,1,1,0,1,0,0,5,2,0,1,0,0,3,635.1672355145356,2,1,1,1,1,0,0,1,2,1,1,1,0
61769,l1,female,45.16628277414512,Budakeszi,Szakorvos ,191.74792761989664,3,0,4,1,1,1,1,0,3,3.004550795946101,1,0,0,19142.00854891274,1,0,1,0,1,1,0,1,1,1,4,1,1,1,2,3,3,64934.47994340453,2,3,1,2,2,0,0,0,0,1,0,0,3
32260,l0,male,33.46214152264971,Budakeszi,asztalos ,162.8123817076614,3,0,3,1,1,1,1,2,3,-0.024021121,0,0,1,545971.6276601068,1,1,0,0,0,0,1,1,1,1,5,3,0,0,1,0,3,19580.81619,2,1,1,3,2,1,1,1,2,0,0,1,2
82199,l1,male,63.49507172851083,Budakeszi,asztalos ,162.4724810943211,4,1,3,1,1,1,1,1,2,-0.019565636,0,0,0,404907.72051259433,1,0,1,0,0,0,0,1,0,0,0,1,0,3,2,0,0,444.74712017601496,3,3,0,0,1,0,0,1,0,0,1,1,0
36290,l1,male,51.166699666848125,Budakeszi,Lakatos ,165.17762728519617,0,2,4,0,1,1,1,2,0,4.0232748845599415,1,0,0,47987.18599074039,1,0,0,0,1,0,0,1,0,0,5,3,0,1,0,0,3,176.61937992883816,3,0,1,1,2,0,0,1,1,0,1,1,1
78449,l1,female,57.78581026490752,Nagykanizsa,Lakatos ,170.33658237499102,0,0,3,1,1,1,1,1,2,2.9806168648967226,1,0,0,376261.23,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,-46.49924559,1,3,1,3,0,1,0,1,0,1,1,1,1
60055,l1,male,57.16777111370414,Nagykanizsa,Lakatos ,170.52439060311033,4,0,2,0,0,1,1,0,2,1.0035713493589251,1,0,1,207064.35509166037,0,0,1,0,1,0,1,1,1,1,2,1,0,1,0,0,4,388.3332906707233,0,1,1,1,2,0,1,1,2,1,1,1,1
45948,l0,male,37.42595248387663,Nagykanizsa,Lakatos ,165.0057451312185,0,0,3,1,1,1,1,1,3,0.9885285295532774,1,0,0,747438.2662,1,1,0,0,1,1,0,1,1,1,1,2,0,1,2,0,3,116.94836653664588,2,1,1,1,0,1,1,1,2,1,1,0,0
28177,l1,male,51.57556322646938,Nagykanizsa,Szakorvos ,157.1942491241674,3,0,4,1,1,1,1,3,2,2.0153060189185346,1,0,1,442285.6778473194,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,586.9963663300323,3,3,1,1,2,1,1,2,2,1,1,0,3
84463,l0,male,47.56502187881826,Nagykanizsa,Lakatos ,168.0536817432039,1,0,1,0,1,3,1,2,3,-0.050507,0,1,1,228408.1675411584,1,1,0,0,1,1,1,1,1,0,5,2,0,1,0,4,3,27594.64215281952,0,0,1,3,2,0,1,0,0,0,0,1,1
578,l1,male,62.35033027643437,Budakeszi,Lakatos ,179.9655367059183,3,0,3,1,1,1,1,2,3,-0.027686381,0,0,1,515591.9437716236,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,3,1,841.5048172659519,2,3,1,3,0,1,1,1,2,1,1,1,1
30959,l1,male,30.95213495602666,Budakeszi,Lakatos ,161.16429933111974,0,0,3,1,1,1,1,1,3,6.733971852574786,4,0,1,256208.7286191013,1,0,1,0,1,1,0,1,1,0,5,1,0,1,1,0,4,3973.196905,3,0,1,3,2,1,0,1,2,0,1,1,4
64290,l0,male,48.02854630608832,Budakeszi,Lakatos ,170.6173835508962,0,0,4,1,1,1,1,1,1,10.174590318667196,0,0,1,16076990.38118325,1,0,0,0,1,0,0,1,1,0,1,1,0,0,2,0,2,60.14218925,2,1,1,3,1,1,0,0,0,0,1,1,2
14531,l1,male,29.06683733759759,Budakeszi,Szakorvos ,169.09515562918128,0,0,1,0,1,1,1,2,2,2.0046734958042074,1,0,0,39572.42133204386,1,0,1,0,1,0,0,1,0,0,3,1,1,1,2,0,1,381.0852499184321,3,3,1,3,2,0,0,1,0,0,0,0,3
17933,l0,male,36.30565440271911,Budakeszi,asztalos ,165.83180645211365,3,0,3,1,1,1,1,3,2,2.0014345824411266,0,0,1,16163839.975954434,1,0,1,0,1,0,0,1,0,0,4,0,0,1,0,0,3,45.94373254817262,2,0,1,1,1,0,1,0,0,1,0,0,3
33608,l1,female,51.63724475297848,Nagykanizsa,Lakatos ,173.6903581743822,4,0,4,1,1,1,1,1,0,4.042075791932487,1,0,0,443579.1609309781,1,0,0,0,0,0,1,1,1,1,5,3,0,4,1,0,1,37.846243517585606,3,0,1,3,1,0,0,1,1,0,1,1,1
49959,l1,male,39.04280232702837,Nagykanizsa,Szakorvos ,179.7030508063935,4,2,4,0,1,1,1,3,3,-0.000273102,0,1,1,512422.9996546019,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,4,-262.7885164,2,2,1,1,2,1,0,0,2,0,0,0,2
66598,l1,male,62.56723934516697,Nagykanizsa,asztalos ,163.94715041255532,0,0,3,1,1,2,1,1,3,1.0352234641063456,1,0,0,64809.91298055025,1,0,0,0,1,0,0,1,1,1,0,1,0,4,0,0,0,155.2937276177812,3,3,1,1,0,1,0,0,0,1,1,1,1
99089,l1,male,29.110863962682625,Budakeszi,Lakatos ,168.50984021495108,3,0,4,1,1,1,1,1,3,3.000672528146102,1,0,1,289695.1884864847,1,0,0,0,1,0,0,1,1,0,5,1,0,1,2,0,0,95.04869979047814,1,0,1,3,2,1,1,1,0,1,1,1,1
34451,l1,female,43.94879161190205,Nagykanizsa,Szakorvos ,173.82793571688606,4,0,4,1,1,1,1,2,3,2.0118289970235983,1,0,1,146445.11854986893,1,0,1,1,1,1,0,1,1,0,1,2,0,1,0,0,0,263.25453025229166,3,1,1,1,1,1,0,2,2,1,1,0,0
34080,l0,male,35.43291036380824,Nagykanizsa,Lakatos ,171.8043953,0,0,2,1,1,1,1,1,3,0.9900097944486472,1,0,1,-5300.806277,1,0,1,0,1,0,1,0,1,1,5,2,0,1,2,0,3,61.70998461758879,2,1,1,3,2,1,0,1,0,0,0,0,3
63587,l1,male,29.05550897978378,Nagykanizsa,Lakatos ,175.86637236781482,3,0,3,1,1,1,1,1,0,1.0099762631476512,1,0,1,14127.40864787778,1,0,0,1,1,1,0,1,1,1,3,2,0,1,2,0,0,262.26164121882226,1,1,1,3,2,1,1,2,2,1,1,0,1
4293,l1,female,44.92752072459453,Budakeszi,Lakatos ,179.0742950612973,3,0,4,1,1,1,1,0,3,1.043577665490221,0,0,0,253033.28490653908,0,0,0,0,1,1,1,1,1,1,1,2,0,4,0,0,4,49.76162460636573,3,1,1,2,2,1,0,2,0,1,1,1,4
69102,l1,male,43.68950688,Nagykanizsa,asztalos ,169.5311902649366,4,1,3,1,1,1,1,2,3,1.0043212325864814,0,0,1,231557.76851111432,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,568.6673993257025,3,0,1,1,2,0,0,1,0,1,1,0,3
86411,l1,male,54.97506872471571,Nagykanizsa,Szakorvos ,162.2424453505938,4,0,1,1,1,1,1,2,2,4.954096303670865,4,0,0,106174.63347363152,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,103.12472925006024,2,1,1,1,1,0,1,1,2,0,1,1,3
99476,l0,male,37.78551828155601,Nagykanizsa,asztalos ,161.99818019365514,2,1,1,1,0,2,1,0,3,0.001668896,0,1,1,141428.55063491536,1,0,0,1,1,0,1,1,1,1,1,1,0,1,4,2,3,457.6100801220433,1,3,1,3,1,1,1,1,2,0,1,1,1
53929,l1,female,57.2341859,Nagykanizsa,asztalos ,168.95494718544293,3,0,3,1,1,1,1,2,2,5.034359556553434,0,0,1,69812.619,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,2,-27.44145105,3,1,1,1,2,0,0,0,2,1,1,1,4
87070,l1,male,65.36734187337245,Budakeszi,Lakatos ,162.19919747012077,1,1,4,1,1,1,1,1,2,1.007371666541342,0,0,1,738201.6731077705,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,4,386.2543469401028,2,1,1,0,2,1,1,2,2,1,1,0,1
65083,l1,male,30.818104876614388,Budakeszi,asztalos ,167.43602365542816,0,2,0,1,1,1,1,1,3,3.0387188186418155,1,0,0,344870.00293810223,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,3,408.9138420752765,2,2,0,0,1,0,0,0,0,0,1,1,4
30712,l1,male,36.57980867,Nagybajcs,asztalos ,173.1072528490769,1,0,3,1,1,1,1,1,3,2.0035145655706748,1,0,0,41345.57776127463,0,0,0,0,1,0,0,1,1,1,3,1,0,1,2,0,0,153.2949207,1,0,1,0,2,1,0,1,0,1,1,1,1
